workerid,proliferate.condition,internal_node_id,response,response_0,response_1,response_2,response_3,rt,slider_0,slider_1,slider_2,slider_3,slider_start,stimulus,success,time_elapsed,trial_index,trial_type,error,scale_value
25,Condition 1,0.0-7.0-0.9,,0,0,100,0,1766,He is a good student,He is an excellent student,He is a perfect student,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/grades/0wrong.png"" height = ""450""></div><p>How likely do you think it is that the girl will respond with each of the utterances below?</p>",,334284,33,html-multi-slider-response,,9
25,Condition 1,0.0-7.0-0.10,,0,0,0,100,2329,He is a good student,He is an excellent student,He is a perfect student,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/grades/30wrong.png"" height = ""450""></div><p>How likely do you think it is that the girl will respond with each of the utterances below?</p>",,336616,34,html-multi-slider-response,,1
25,Condition 1,0.0-7.0-0.11,,0,100,0,0,2890,He is a good student,He is an excellent student,He is a perfect student,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/grades/1wrong.png"" height = ""450""></div><p>How likely do you think it is that the girl will respond with each of the utterances below?</p>",,339508,35,html-multi-slider-response,,8
25,Condition 1,0.0-7.0-0.12,,100,0,0,0,2281,He is a good student,He is an excellent student,He is a perfect student,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/grades/5wrong.png"" height = ""450""></div><p>How likely do you think it is that the girl will respond with each of the utterances below?</p>",,341791,36,html-multi-slider-response,,6
25,Condition 1,0.0-7.0-0.13,,100,0,0,0,2057,He is a good student,He is an excellent student,He is a perfect student,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/grades/7wrong.png"" height = ""450""></div><p>How likely do you think it is that the girl will respond with each of the utterances below?</p>",,343850,37,html-multi-slider-response,,5
25,Condition 1,0.0-7.0-0.14,,100,0,0,0,2169,He is a good student,He is an excellent student,He is a perfect student,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/grades/3wrong.png"" height = ""450""></div><p>How likely do you think it is that the girl will respond with each of the utterances below?</p>",,346021,38,html-multi-slider-response,,7
25,Condition 1,0.0-7.0-0.15,,9,0,0,91,6797,He is a good student,He is an excellent student,He is a perfect student,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/grades/11wrong.png"" height = ""450""></div><p>How likely do you think it is that the girl will respond with each of the utterances below?</p>",,352820,39,html-multi-slider-response,,3
25,Condition 1,0.0-7.0-0.16,,93,0,0,7,4950,He is a good student,He is an excellent student,He is a perfect student,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/grades/9wrong.png"" height = ""450""></div><p>How likely do you think it is that the girl will respond with each of the utterances below?</p>",,357772,40,html-multi-slider-response,,4
25,Condition 1,0.0-7.0-0.17,,10,0,0,90,3700,He is a good student,He is an excellent student,He is a perfect student,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/grades/13wrong.png"" height = ""450""></div><p>How likely do you think it is that the girl will respond with each of the utterances below?</p>",,361474,41,html-multi-slider-response,,2
25,Condition 1,0.0-9.0-0.0,,100,0,0,0,8223,They are cleanish,They are clean,They are spotless,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/clean/30clean.png"" height = ""450""></div><p>How likely do you think it is that the man will respond with each of the utterances below?</p>",,375381,43,html-multi-slider-response,,4
25,Condition 1,0.0-9.0-0.1,,0,69,31,0,4997,They are cleanish,They are clean,They are spotless,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/clean/0clean-or-spotless.png"" height = ""450""></div><p>How likely do you think it is that the man will respond with each of the utterances below?</p>",,380382,44,html-multi-slider-response,,6
25,Condition 1,0.0-9.0-0.2,,0,100,0,0,3708,They are cleanish,They are clean,They are spotless,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/clean/15clean.png"" height = ""450""></div><p>How likely do you think it is that the man will respond with each of the utterances below?</p>",,384092,45,html-multi-slider-response,,5
25,Condition 1,0.0-9.0-0.3,,0,0,0,100,3564,They are cleanish,They are clean,They are spotless,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/clean/60dirty-withspots.png"" height = ""450""></div><p>How likely do you think it is that the man will respond with each of the utterances below?</p>",,387658,46,html-multi-slider-response,,2
25,Condition 1,0.0-9.0-0.4,,0,0,100,0,3724,They are cleanish,They are clean,They are spotless,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/clean/0spotless.png"" height = ""450""></div><p>How likely do you think it is that the man will respond with each of the utterances below?</p>",,391383,47,html-multi-slider-response,,7
25,Condition 1,0.0-9.0-0.5,,0,0,0,100,2474,They are cleanish,They are clean,They are spotless,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/clean/45dirty-withspots.png"" height = ""450""></div><p>How likely do you think it is that the man will respond with each of the utterances below?</p>",,393860,48,html-multi-slider-response,,3
25,Condition 1,0.0-9.0-0.6,,0,0,0,100,2345,They are cleanish,They are clean,They are spotless,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/clean/100dirty.png"" height = ""450""></div><p>How likely do you think it is that the man will respond with each of the utterances below?</p>",,396207,49,html-multi-slider-response,,1
25,Condition 1,0.0-9.0-0.7,,0,0,100,0,2738,They are cleanish,They are clean,They are spotless,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/clean/0spotless-light2.png"" height = ""450""></div><p>How likely do you think it is that the man will respond with each of the utterances below?</p>",,398946,50,html-multi-slider-response,,8
25,Condition 1,0.0-9.0-0.8,,0,0,100,0,2273,They are cleanish,They are clean,They are spotless,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/clean/0spotless-light4.png"" height = ""450""></div><p>How likely do you think it is that the man will respond with each of the utterances below?</p>",,401222,51,html-multi-slider-response,,9
25,Condition 1,0.0-9.0-0.9,,0,0,0,100,2042,They are cleanish,They are clean,They are spotless,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/clean/45dirty-withspots.png"" height = ""450""></div><p>How likely do you think it is that the man will respond with each of the utterances below?</p>",,403266,52,html-multi-slider-response,,3
25,Condition 1,0.0-9.0-0.10,,100,0,0,0,2782,They are cleanish,They are clean,They are spotless,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/clean/15clean.png"" height = ""450""></div><p>How likely do you think it is that the man will respond with each of the utterances below?</p>",,406050,53,html-multi-slider-response,,5
25,Condition 1,0.0-9.0-0.11,,0,0,100,0,2065,They are cleanish,They are clean,They are spotless,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/clean/0spotless-light2.png"" height = ""450""></div><p>How likely do you think it is that the man will respond with each of the utterances below?</p>",,408117,54,html-multi-slider-response,,8
25,Condition 1,0.0-9.0-0.12,,0,100,0,0,3332,They are cleanish,They are clean,They are spotless,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/clean/0spotless.png"" height = ""450""></div><p>How likely do you think it is that the man will respond with each of the utterances below?</p>",,411451,55,html-multi-slider-response,,7
25,Condition 1,0.0-9.0-0.13,,0,0,100,0,2290,They are cleanish,They are clean,They are spotless,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/clean/0spotless-light4.png"" height = ""450""></div><p>How likely do you think it is that the man will respond with each of the utterances below?</p>",,413743,56,html-multi-slider-response,,9
25,Condition 1,0.0-9.0-0.14,,100,0,0,0,3195,They are cleanish,They are clean,They are spotless,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/clean/0clean-or-spotless.png"" height = ""450""></div><p>How likely do you think it is that the man will respond with each of the utterances below?</p>",,416940,57,html-multi-slider-response,,6
25,Condition 1,0.0-9.0-0.15,,0,0,0,100,3980,They are cleanish,They are clean,They are spotless,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/clean/30clean.png"" height = ""450""></div><p>How likely do you think it is that the man will respond with each of the utterances below?</p>",,420922,58,html-multi-slider-response,,4
25,Condition 1,0.0-9.0-0.16,,0,0,0,100,2057,They are cleanish,They are clean,They are spotless,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/clean/100dirty.png"" height = ""450""></div><p>How likely do you think it is that the man will respond with each of the utterances below?</p>",,422981,59,html-multi-slider-response,,1
25,Condition 1,0.0-9.0-0.17,,0,0,0,100,1912,They are cleanish,They are clean,They are spotless,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/clean/60dirty-withspots.png"" height = ""450""></div><p>How likely do you think it is that the man will respond with each of the utterances below?</p>",,424896,60,html-multi-slider-response,,2
15,Condition 1,0.0-5.0-0.0,,15,84,1,0,59526,It is warm,It is hot,It is scalding,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/temperature/90degree.png"" height = ""450""></div><p>How likely do you think it is that the waiter will respond with each of the utterances below?</p>",,173389,5,html-multi-slider-response,,9
15,Condition 1,0.0-5.0-0.1,,5,95,0,0,47815,It is warm,It is hot,It is scalding,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/temperature/60degree.png"" height = ""450""></div><p>How likely do you think it is that the waiter will respond with each of the utterances below?</p>",,221206,6,html-multi-slider-response,,6
15,Condition 1,0.0-5.0-0.2,,6,91,0,3,51343,It is warm,It is hot,It is scalding,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/temperature/70degree.png"" height = ""450""></div><p>How likely do you think it is that the waiter will respond with each of the utterances below?</p>",,272550,7,html-multi-slider-response,,7
15,Condition 1,0.0-5.0-0.3,,5,90,1,4,40452,It is warm,It is hot,It is scalding,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/temperature/40degree.png"" height = ""450""></div><p>How likely do you think it is that the waiter will respond with each of the utterances below?</p>",,313004,8,html-multi-slider-response,,4
15,Condition 1,0.0-5.0-0.4,,5,90,1,4,45155,It is warm,It is hot,It is scalding,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/temperature/50degree.png"" height = ""450""></div><p>How likely do you think it is that the waiter will respond with each of the utterances below?</p>",,358162,9,html-multi-slider-response,,5
15,Condition 1,0.0-5.0-0.5,,4,89,1,6,54462,It is warm,It is hot,It is scalding,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/temperature/10degree.png"" height = ""450""></div><p>How likely do you think it is that the waiter will respond with each of the utterances below?</p>",,412626,10,html-multi-slider-response,,1
15,Condition 1,0.0-5.0-0.6,,4,90,2,4,51988,It is warm,It is hot,It is scalding,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/temperature/20degree.png"" height = ""450""></div><p>How likely do you think it is that the waiter will respond with each of the utterances below?</p>",,464616,11,html-multi-slider-response,,2
15,Condition 1,0.0-5.0-0.7,,4,89,1,6,43638,It is warm,It is hot,It is scalding,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/temperature/80degree.png"" height = ""450""></div><p>How likely do you think it is that the waiter will respond with each of the utterances below?</p>",,508256,12,html-multi-slider-response,,8
15,Condition 1,0.0-5.0-0.8,,2,1,0,97,47639,It is warm,It is hot,It is scalding,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/temperature/30degree.png"" height = ""450""></div><p>How likely do you think it is that the waiter will respond with each of the utterances below?</p>",,555898,13,html-multi-slider-response,,3
15,Condition 1,0.0-5.0-0.9,,5,0,0,95,38273,It is warm,It is hot,It is scalding,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/temperature/30degree.png"" height = ""450""></div><p>How likely do you think it is that the waiter will respond with each of the utterances below?</p>",,594173,14,html-multi-slider-response,,3
15,Condition 1,0.0-5.0-0.10,,4,90,0,6,30406,It is warm,It is hot,It is scalding,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/temperature/70degree.png"" height = ""450""></div><p>How likely do you think it is that the waiter will respond with each of the utterances below?</p>",,624581,15,html-multi-slider-response,,7
15,Condition 1,0.0-5.0-0.11,,81,1,0,18,24798,It is warm,It is hot,It is scalding,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/temperature/40degree.png"" height = ""450""></div><p>How likely do you think it is that the waiter will respond with each of the utterances below?</p>",,649380,16,html-multi-slider-response,,4
15,Condition 1,0.0-5.0-0.12,,2,0,0,98,32774,It is warm,It is hot,It is scalding,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/temperature/20degree.png"" height = ""450""></div><p>How likely do you think it is that the waiter will respond with each of the utterances below?</p>",,682157,17,html-multi-slider-response,,2
15,Condition 1,0.0-5.0-0.13,,0,83,0,17,32320,It is warm,It is hot,It is scalding,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/temperature/80degree.png"" height = ""450""></div><p>How likely do you think it is that the waiter will respond with each of the utterances below?</p>",,714478,18,html-multi-slider-response,,8
15,Condition 1,0.0-5.0-0.14,,8,51,0,41,31819,It is warm,It is hot,It is scalding,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/temperature/50degree.png"" height = ""450""></div><p>How likely do you think it is that the waiter will respond with each of the utterances below?</p>",,746300,19,html-multi-slider-response,,5
15,Condition 1,0.0-5.0-0.15,,6,59,0,35,50252,It is warm,It is hot,It is scalding,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/temperature/60degree.png"" height = ""450""></div><p>How likely do you think it is that the waiter will respond with each of the utterances below?</p>",,796555,20,html-multi-slider-response,,6
15,Condition 1,0.0-5.0-0.16,,0,0,0,100,28822,It is warm,It is hot,It is scalding,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/temperature/10degree.png"" height = ""450""></div><p>How likely do you think it is that the waiter will respond with each of the utterances below?</p>",,825378,21,html-multi-slider-response,,1
15,Condition 1,0.0-5.0-0.17,,0,80,0,20,30754,It is warm,It is hot,It is scalding,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/temperature/90degree.png"" height = ""450""></div><p>How likely do you think it is that the waiter will respond with each of the utterances below?</p>",,856134,22,html-multi-slider-response,,9
15,Condition 1,0.0-7.0-0.0,,6,94,0,0,47485,He is a good student,He is an excellent student,He is a perfect student,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/grades/1wrong.png"" height = ""450""></div><p>How likely do you think it is that the girl will respond with each of the utterances below?</p>",,930324,24,html-multi-slider-response,,8
15,Condition 1,0.0-7.0-0.1,,12,0,0,88,21611,He is a good student,He is an excellent student,He is a perfect student,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/grades/7wrong.png"" height = ""450""></div><p>How likely do you think it is that the girl will respond with each of the utterances below?</p>",,951937,25,html-multi-slider-response,,5
15,Condition 1,0.0-7.0-0.2,,0,0,0,100,15302,He is a good student,He is an excellent student,He is a perfect student,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/grades/11wrong.png"" height = ""450""></div><p>How likely do you think it is that the girl will respond with each of the utterances below?</p>",,967241,26,html-multi-slider-response,,3
15,Condition 1,0.0-7.0-0.3,,0,0,0,100,5840,He is a good student,He is an excellent student,He is a perfect student,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/grades/30wrong.png"" height = ""450""></div><p>How likely do you think it is that the girl will respond with each of the utterances below?</p>",,973083,27,html-multi-slider-response,,1
15,Condition 1,0.0-7.0-0.4,,6,94,0,0,18723,He is a good student,He is an excellent student,He is a perfect student,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/grades/0wrong.png"" height = ""450""></div><p>How likely do you think it is that the girl will respond with each of the utterances below?</p>",,991810,28,html-multi-slider-response,,9
15,Condition 1,0.0-7.0-0.5,,0,0,0,100,10768,He is a good student,He is an excellent student,He is a perfect student,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/grades/9wrong.png"" height = ""450""></div><p>How likely do you think it is that the girl will respond with each of the utterances below?</p>",,1002580,29,html-multi-slider-response,,4
15,Condition 1,0.0-7.0-0.6,,82,18,0,0,52749,He is a good student,He is an excellent student,He is a perfect student,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/grades/3wrong.png"" height = ""450""></div><p>How likely do you think it is that the girl will respond with each of the utterances below?</p>",,1055331,30,html-multi-slider-response,,7
15,Condition 1,0.0-7.0-0.7,,0,0,0,100,7028,He is a good student,He is an excellent student,He is a perfect student,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/grades/13wrong.png"" height = ""450""></div><p>How likely do you think it is that the girl will respond with each of the utterances below?</p>",,1062361,31,html-multi-slider-response,,2
15,Condition 1,0.0-7.0-0.8,,80,3,0,17,60336,He is a good student,He is an excellent student,He is a perfect student,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/grades/5wrong.png"" height = ""450""></div><p>How likely do you think it is that the girl will respond with each of the utterances below?</p>",,1122699,32,html-multi-slider-response,,6
15,Condition 1,0.0-7.0-0.9,,0,0,0,100,7496,He is a good student,He is an excellent student,He is a perfect student,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/grades/13wrong.png"" height = ""450""></div><p>How likely do you think it is that the girl will respond with each of the utterances below?</p>",,1130197,33,html-multi-slider-response,,2
15,Condition 1,0.0-7.0-0.10,,0,0,0,100,5142,He is a good student,He is an excellent student,He is a perfect student,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/grades/7wrong.png"" height = ""450""></div><p>How likely do you think it is that the girl will respond with each of the utterances below?</p>",,1135341,34,html-multi-slider-response,,5
15,Condition 1,0.0-7.0-0.11,,4,96,0,0,9121,He is a good student,He is an excellent student,He is a perfect student,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/grades/1wrong.png"" height = ""450""></div><p>How likely do you think it is that the girl will respond with each of the utterances below?</p>",,1144464,35,html-multi-slider-response,,8
15,Condition 1,0.0-7.0-0.12,,59,30,11,0,46858,He is a good student,He is an excellent student,He is a perfect student,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/grades/3wrong.png"" height = ""450""></div><p>How likely do you think it is that the girl will respond with each of the utterances below?</p>",,1191325,36,html-multi-slider-response,,7
15,Condition 1,0.0-7.0-0.13,,0,100,0,0,8958,He is a good student,He is an excellent student,He is a perfect student,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/grades/0wrong.png"" height = ""450""></div><p>How likely do you think it is that the girl will respond with each of the utterances below?</p>",,1200284,37,html-multi-slider-response,,9
15,Condition 1,0.0-7.0-0.14,,0,0,0,100,6388,He is a good student,He is an excellent student,He is a perfect student,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/grades/9wrong.png"" height = ""450""></div><p>How likely do you think it is that the girl will respond with each of the utterances below?</p>",,1206674,38,html-multi-slider-response,,4
15,Condition 1,0.0-7.0-0.15,,33,0,0,67,14754,He is a good student,He is an excellent student,He is a perfect student,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/grades/5wrong.png"" height = ""450""></div><p>How likely do you think it is that the girl will respond with each of the utterances below?</p>",,1221431,39,html-multi-slider-response,,6
15,Condition 1,0.0-7.0-0.16,,0,0,0,100,4386,He is a good student,He is an excellent student,He is a perfect student,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/grades/11wrong.png"" height = ""450""></div><p>How likely do you think it is that the girl will respond with each of the utterances below?</p>",,1225818,40,html-multi-slider-response,,3
15,Condition 1,0.0-7.0-0.17,,0,0,0,100,4245,He is a good student,He is an excellent student,He is a perfect student,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/grades/30wrong.png"" height = ""450""></div><p>How likely do you think it is that the girl will respond with each of the utterances below?</p>",,1230066,41,html-multi-slider-response,,1
15,Condition 1,0.0-9.0-0.0,,17,83,0,0,17140,They are cleanish,They are clean,They are spotless,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/clean/30clean.png"" height = ""450""></div><p>How likely do you think it is that the man will respond with each of the utterances below?</p>",,1269221,43,html-multi-slider-response,,4
15,Condition 1,0.0-9.0-0.1,,0,0,100,0,7485,They are cleanish,They are clean,They are spotless,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/clean/0spotless-light4.png"" height = ""450""></div><p>How likely do you think it is that the man will respond with each of the utterances below?</p>",,1276707,44,html-multi-slider-response,,9
15,Condition 1,0.0-9.0-0.2,,0,0,0,100,7760,They are cleanish,They are clean,They are spotless,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/clean/60dirty-withspots.png"" height = ""450""></div><p>How likely do you think it is that the man will respond with each of the utterances below?</p>",,1284469,45,html-multi-slider-response,,2
15,Condition 1,0.0-9.0-0.3,,0,100,0,0,12274,They are cleanish,They are clean,They are spotless,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/clean/0spotless.png"" height = ""450""></div><p>How likely do you think it is that the man will respond with each of the utterances below?</p>",,1296745,46,html-multi-slider-response,,7
15,Condition 1,0.0-9.0-0.4,,0,0,0,100,5970,They are cleanish,They are clean,They are spotless,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/clean/100dirty.png"" height = ""450""></div><p>How likely do you think it is that the man will respond with each of the utterances below?</p>",,1302717,47,html-multi-slider-response,,1
15,Condition 1,0.0-9.0-0.5,,0,0,0,100,5839,They are cleanish,They are clean,They are spotless,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/clean/45dirty-withspots.png"" height = ""450""></div><p>How likely do you think it is that the man will respond with each of the utterances below?</p>",,1308558,48,html-multi-slider-response,,3
15,Condition 1,0.0-9.0-0.6,,0,0,100,0,7428,They are cleanish,They are clean,They are spotless,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/clean/0spotless-light2.png"" height = ""450""></div><p>How likely do you think it is that the man will respond with each of the utterances below?</p>",,1315988,49,html-multi-slider-response,,8
15,Condition 1,0.0-9.0-0.7,,75,0,0,25,20455,They are cleanish,They are clean,They are spotless,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/clean/15clean.png"" height = ""450""></div><p>How likely do you think it is that the man will respond with each of the utterances below?</p>",,1336446,50,html-multi-slider-response,,5
15,Condition 1,0.0-9.0-0.8,,0,100,0,0,8268,They are cleanish,They are clean,They are spotless,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/clean/0clean-or-spotless.png"" height = ""450""></div><p>How likely do you think it is that the man will respond with each of the utterances below?</p>",,1344716,51,html-multi-slider-response,,6
15,Condition 1,0.0-9.0-0.9,,0,100,0,0,15113,They are cleanish,They are clean,They are spotless,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/clean/0spotless.png"" height = ""450""></div><p>How likely do you think it is that the man will respond with each of the utterances below?</p>",,1359830,52,html-multi-slider-response,,7
15,Condition 1,0.0-9.0-0.10,,0,0,0,100,5525,They are cleanish,They are clean,They are spotless,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/clean/45dirty-withspots.png"" height = ""450""></div><p>How likely do you think it is that the man will respond with each of the utterances below?</p>",,1365358,53,html-multi-slider-response,,3
15,Condition 1,0.0-9.0-0.11,,0,0,0,100,8091,They are cleanish,They are clean,They are spotless,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/clean/100dirty.png"" height = ""450""></div><p>How likely do you think it is that the man will respond with each of the utterances below?</p>",,1373451,54,html-multi-slider-response,,1
15,Condition 1,0.0-9.0-0.12,,0,0,100,0,11181,They are cleanish,They are clean,They are spotless,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/clean/0spotless-light4.png"" height = ""450""></div><p>How likely do you think it is that the man will respond with each of the utterances below?</p>",,1384633,55,html-multi-slider-response,,9
15,Condition 1,0.0-9.0-0.13,,0,0,100,0,4768,They are cleanish,They are clean,They are spotless,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/clean/0spotless-light2.png"" height = ""450""></div><p>How likely do you think it is that the man will respond with each of the utterances below?</p>",,1389402,56,html-multi-slider-response,,8
15,Condition 1,0.0-9.0-0.14,,0,0,0,100,4778,They are cleanish,They are clean,They are spotless,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/clean/60dirty-withspots.png"" height = ""450""></div><p>How likely do you think it is that the man will respond with each of the utterances below?</p>",,1394182,57,html-multi-slider-response,,2
15,Condition 1,0.0-9.0-0.15,,29,0,0,71,10355,They are cleanish,They are clean,They are spotless,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/clean/15clean.png"" height = ""450""></div><p>How likely do you think it is that the man will respond with each of the utterances below?</p>",,1404539,58,html-multi-slider-response,,5
15,Condition 1,0.0-9.0-0.16,,27,0,0,73,13217,They are cleanish,They are clean,They are spotless,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/clean/30clean.png"" height = ""450""></div><p>How likely do you think it is that the man will respond with each of the utterances below?</p>",,1417759,59,html-multi-slider-response,,4
15,Condition 1,0.0-9.0-0.17,,8,92,0,0,8336,They are cleanish,They are clean,They are spotless,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/clean/0clean-or-spotless.png"" height = ""450""></div><p>How likely do you think it is that the man will respond with each of the utterances below?</p>",,1426096,60,html-multi-slider-response,,6
13,Condition 1,0.0-5.0-0.0,,90,10,0,0,14657,It is warm,It is hot,It is scalding,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/temperature/60degree.png"" height = ""450""></div><p>How likely do you think it is that the waiter will respond with each of the utterances below?</p>",,88458,5,html-multi-slider-response,,6
13,Condition 1,0.0-5.0-0.1,,0,0,0,100,8255,It is warm,It is hot,It is scalding,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/temperature/10degree.png"" height = ""450""></div><p>How likely do you think it is that the waiter will respond with each of the utterances below?</p>",,96715,6,html-multi-slider-response,,1
13,Condition 1,0.0-5.0-0.2,,12,0,0,88,12316,It is warm,It is hot,It is scalding,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/temperature/40degree.png"" height = ""450""></div><p>How likely do you think it is that the waiter will respond with each of the utterances below?</p>",,109032,7,html-multi-slider-response,,4
13,Condition 1,0.0-5.0-0.3,,0,0,0,100,3491,It is warm,It is hot,It is scalding,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/temperature/30degree.png"" height = ""450""></div><p>How likely do you think it is that the waiter will respond with each of the utterances below?</p>",,112524,8,html-multi-slider-response,,3
13,Condition 1,0.0-5.0-0.4,,0,92,8,0,6546,It is warm,It is hot,It is scalding,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/temperature/90degree.png"" height = ""450""></div><p>How likely do you think it is that the waiter will respond with each of the utterances below?</p>",,119071,9,html-multi-slider-response,,9
13,Condition 1,0.0-5.0-0.5,,30,0,0,70,7007,It is warm,It is hot,It is scalding,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/temperature/50degree.png"" height = ""450""></div><p>How likely do you think it is that the waiter will respond with each of the utterances below?</p>",,126079,10,html-multi-slider-response,,5
13,Condition 1,0.0-5.0-0.6,,25,75,0,0,10172,It is warm,It is hot,It is scalding,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/temperature/70degree.png"" height = ""450""></div><p>How likely do you think it is that the waiter will respond with each of the utterances below?</p>",,136252,11,html-multi-slider-response,,7
13,Condition 1,0.0-5.0-0.7,,10,90,0,0,14521,It is warm,It is hot,It is scalding,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/temperature/80degree.png"" height = ""450""></div><p>How likely do you think it is that the waiter will respond with each of the utterances below?</p>",,150775,12,html-multi-slider-response,,8
13,Condition 1,0.0-5.0-0.8,,0,0,0,100,6933,It is warm,It is hot,It is scalding,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/temperature/20degree.png"" height = ""450""></div><p>How likely do you think it is that the waiter will respond with each of the utterances below?</p>",,157709,13,html-multi-slider-response,,2
13,Condition 1,0.0-5.0-0.9,,80,0,0,20,10695,It is warm,It is hot,It is scalding,<em>Something else</em>,0,"<div><img src=""./visual stimuli-exp/temperature/50degree.png"" height = ""450""></div><p>How likely do you think it is that the waiter will respond with each of the utterances below?</p>",,168406,14,html-multi-slider-response,,5
