workerid,proliferate.condition,internal_node_id,response,response_0,response_1,response_2,response_3,response_4,response_5,response_6,response_7,response_8,rt,stimulus,success,target_image_0,target_image_1,target_image_2,target_image_3,target_image_4,target_image_5,target_image_6,target_image_7,target_image_8,time_elapsed,trial_index,trial_type,error,scale_value
30,Condition 1,0.0-9.0-0.5,,0,0,2,4,3,1,0,0,0,17176,"<div><img src=""./visual stimuli-exp/clean/visualized_cleaness_context/visualized_cleanish.png"" height = ""310""></div><p style=""margin: 8px 0px;"">Which window do you think the man is looking at? Use the ""+"" and ""&ndash;"" buttons to distribute 10 coins across the likely windows.</p>",,./visual stimuli-exp/clean/adjusted_cleaness/100-dirty.png,./visual stimuli-exp/clean/adjusted_cleaness/60-dirty-with-spots.png,./visual stimuli-exp/clean/adjusted_cleaness/45-dirty-with-spots.png,./visual stimuli-exp/clean/adjusted_cleaness/30-clean.png,./visual stimuli-exp/clean/adjusted_cleaness/15-clean.png,./visual stimuli-exp/clean/adjusted_cleaness/0-clean-spotless.png,./visual stimuli-exp/clean/adjusted_cleaness/0-spotless.png,./visual stimuli-exp/clean/adjusted_cleaness/0-spotless-light-2.png,./visual stimuli-exp/clean/adjusted_cleaness/0-spotless-light-4.png,530502,24,html-coin-betting-response,,cleanish
61,Condition 1,0.0-5.0-0.0,,0,0,0,0,0,0,1,6,3,51871,"<div><img src=""./visual stimuli-exp/temperature/visualized_temperature_context/visualized_hot.png"" height = ""270""></div><p style=""margin: 8px 0px;"">Which thermometer do you think is showing the temperature of the water in the cup? Use the ""+"" and ""&ndash;"" buttons to distribute 10 coins across the likely thermometers.</p>",,./visual stimuli-exp/temperature/adjusted_temperature/10.png,./visual stimuli-exp/temperature/adjusted_temperature/20.png,./visual stimuli-exp/temperature/adjusted_temperature/30.png,./visual stimuli-exp/temperature/adjusted_temperature/40.png,./visual stimuli-exp/temperature/adjusted_temperature/50.png,./visual stimuli-exp/temperature/adjusted_temperature/60.png,./visual stimuli-exp/temperature/adjusted_temperature/70.png,./visual stimuli-exp/temperature/adjusted_temperature/80.png,./visual stimuli-exp/temperature/adjusted_temperature/90.png,118183,5,html-coin-betting-response,,hot
61,Condition 1,0.0-5.0-0.1,,0,0,0,0,0,0,1,2,7,10961,"<div><img src=""./visual stimuli-exp/temperature/visualized_temperature_context/visualized_scalding.png"" height = ""270""></div><p style=""margin: 8px 0px;"">Which thermometer do you think is showing the temperature of the water in the cup? Use the ""+"" and ""&ndash;"" buttons to distribute 10 coins across the likely thermometers.</p>",,./visual stimuli-exp/temperature/adjusted_temperature/10.png,./visual stimuli-exp/temperature/adjusted_temperature/20.png,./visual stimuli-exp/temperature/adjusted_temperature/30.png,./visual stimuli-exp/temperature/adjusted_temperature/40.png,./visual stimuli-exp/temperature/adjusted_temperature/50.png,./visual stimuli-exp/temperature/adjusted_temperature/60.png,./visual stimuli-exp/temperature/adjusted_temperature/70.png,./visual stimuli-exp/temperature/adjusted_temperature/80.png,./visual stimuli-exp/temperature/adjusted_temperature/90.png,129161,6,html-coin-betting-response,,scalding
61,Condition 1,0.0-5.0-0.2,,0,0,0,0,3,3,4,0,0,11584,"<div><img src=""./visual stimuli-exp/temperature/visualized_temperature_context/visualized_warm.png"" height = ""270""></div><p style=""margin: 8px 0px;"">Which thermometer do you think is showing the temperature of the water in the cup? Use the ""+"" and ""&ndash;"" buttons to distribute 10 coins across the likely thermometers.</p>",,./visual stimuli-exp/temperature/adjusted_temperature/10.png,./visual stimuli-exp/temperature/adjusted_temperature/20.png,./visual stimuli-exp/temperature/adjusted_temperature/30.png,./visual stimuli-exp/temperature/adjusted_temperature/40.png,./visual stimuli-exp/temperature/adjusted_temperature/50.png,./visual stimuli-exp/temperature/adjusted_temperature/60.png,./visual stimuli-exp/temperature/adjusted_temperature/70.png,./visual stimuli-exp/temperature/adjusted_temperature/80.png,./visual stimuli-exp/temperature/adjusted_temperature/90.png,140750,7,html-coin-betting-response,,warm
61,Condition 1,0.0-5.0-0.3,,0,0,0,0,3,5,2,0,0,14007,"<div><img src=""./visual stimuli-exp/temperature/visualized_temperature_context/visualized_warm.png"" height = ""270""></div><p style=""margin: 8px 0px;"">Which thermometer do you think is showing the temperature of the water in the cup? Use the ""+"" and ""&ndash;"" buttons to distribute 10 coins across the likely thermometers.</p>",,./visual stimuli-exp/temperature/adjusted_temperature/10.png,./visual stimuli-exp/temperature/adjusted_temperature/20.png,./visual stimuli-exp/temperature/adjusted_temperature/30.png,./visual stimuli-exp/temperature/adjusted_temperature/40.png,./visual stimuli-exp/temperature/adjusted_temperature/50.png,./visual stimuli-exp/temperature/adjusted_temperature/60.png,./visual stimuli-exp/temperature/adjusted_temperature/70.png,./visual stimuli-exp/temperature/adjusted_temperature/80.png,./visual stimuli-exp/temperature/adjusted_temperature/90.png,154764,8,html-coin-betting-response,,warm
61,Condition 1,0.0-5.0-0.4,,0,0,0,0,0,1,5,4,0,9601,"<div><img src=""./visual stimuli-exp/temperature/visualized_temperature_context/visualized_hot.png"" height = ""270""></div><p style=""margin: 8px 0px;"">Which thermometer do you think is showing the temperature of the water in the cup? Use the ""+"" and ""&ndash;"" buttons to distribute 10 coins across the likely thermometers.</p>",,./visual stimuli-exp/temperature/adjusted_temperature/10.png,./visual stimuli-exp/temperature/adjusted_temperature/20.png,./visual stimuli-exp/temperature/adjusted_temperature/30.png,./visual stimuli-exp/temperature/adjusted_temperature/40.png,./visual stimuli-exp/temperature/adjusted_temperature/50.png,./visual stimuli-exp/temperature/adjusted_temperature/60.png,./visual stimuli-exp/temperature/adjusted_temperature/70.png,./visual stimuli-exp/temperature/adjusted_temperature/80.png,./visual stimuli-exp/temperature/adjusted_temperature/90.png,164370,9,html-coin-betting-response,,hot
61,Condition 1,0.0-5.0-0.5,,0,0,0,0,0,0,2,2,6,6728,"<div><img src=""./visual stimuli-exp/temperature/visualized_temperature_context/visualized_scalding.png"" height = ""270""></div><p style=""margin: 8px 0px;"">Which thermometer do you think is showing the temperature of the water in the cup? Use the ""+"" and ""&ndash;"" buttons to distribute 10 coins across the likely thermometers.</p>",,./visual stimuli-exp/temperature/adjusted_temperature/10.png,./visual stimuli-exp/temperature/adjusted_temperature/20.png,./visual stimuli-exp/temperature/adjusted_temperature/30.png,./visual stimuli-exp/temperature/adjusted_temperature/40.png,./visual stimuli-exp/temperature/adjusted_temperature/50.png,./visual stimuli-exp/temperature/adjusted_temperature/60.png,./visual stimuli-exp/temperature/adjusted_temperature/70.png,./visual stimuli-exp/temperature/adjusted_temperature/80.png,./visual stimuli-exp/temperature/adjusted_temperature/90.png,171103,10,html-coin-betting-response,,scalding
61,Condition 1,0.0-7.0-0.0,,0,0,0,0,1,2,7,0,0,14449,"<div><img src=""./visual stimuli-exp/grades/visualized_grades_context/visualized_perfect.png"" height = ""330""></div><p style=""margin: 8px 0px;"">Which examination sheet do you think is on the desk? Use the ""+"" and ""&ndash;"" buttons to distribute 10 coins across the likely examination sheets.</p>",,./visual stimuli-exp/grades/adjusted_grades/30_wrong.png,./visual stimuli-exp/grades/adjusted_grades/13_wrong.png,./visual stimuli-exp/grades/adjusted_grades/11_wrong.png,./visual stimuli-exp/grades/adjusted_grades/9_wrong.png,./visual stimuli-exp/grades/adjusted_grades/7_wrong.png,./visual stimuli-exp/grades/adjusted_grades/5_wrong.png,./visual stimuli-exp/grades/adjusted_grades/3_wrong.png,./visual stimuli-exp/grades/adjusted_grades/1_wrong.png,./visual stimuli-exp/grades/adjusted_grades/0_wrong.png,195723,12,html-coin-betting-response,,perfect
61,Condition 1,0.0-7.0-0.1,,0,0,0,0,1,7,2,0,0,10478,"<div><img src=""./visual stimuli-exp/grades/visualized_grades_context/visualized_excellent.png"" height = ""330""></div><p style=""margin: 8px 0px;"">Which examination sheet do you think is on the desk? Use the ""+"" and ""&ndash;"" buttons to distribute 10 coins across the likely examination sheets.</p>",,./visual stimuli-exp/grades/adjusted_grades/30_wrong.png,./visual stimuli-exp/grades/adjusted_grades/13_wrong.png,./visual stimuli-exp/grades/adjusted_grades/11_wrong.png,./visual stimuli-exp/grades/adjusted_grades/9_wrong.png,./visual stimuli-exp/grades/adjusted_grades/7_wrong.png,./visual stimuli-exp/grades/adjusted_grades/5_wrong.png,./visual stimuli-exp/grades/adjusted_grades/3_wrong.png,./visual stimuli-exp/grades/adjusted_grades/1_wrong.png,./visual stimuli-exp/grades/adjusted_grades/0_wrong.png,206213,13,html-coin-betting-response,,excellent
61,Condition 1,0.0-7.0-0.2,,0,0,0,2,7,1,0,0,0,14988,"<div><img src=""./visual stimuli-exp/grades/visualized_grades_context/visualized_good.png"" height = ""330""></div><p style=""margin: 8px 0px;"">Which examination sheet do you think is on the desk? Use the ""+"" and ""&ndash;"" buttons to distribute 10 coins across the likely examination sheets.</p>",,./visual stimuli-exp/grades/adjusted_grades/30_wrong.png,./visual stimuli-exp/grades/adjusted_grades/13_wrong.png,./visual stimuli-exp/grades/adjusted_grades/11_wrong.png,./visual stimuli-exp/grades/adjusted_grades/9_wrong.png,./visual stimuli-exp/grades/adjusted_grades/7_wrong.png,./visual stimuli-exp/grades/adjusted_grades/5_wrong.png,./visual stimuli-exp/grades/adjusted_grades/3_wrong.png,./visual stimuli-exp/grades/adjusted_grades/1_wrong.png,./visual stimuli-exp/grades/adjusted_grades/0_wrong.png,221205,14,html-coin-betting-response,,good
61,Condition 1,0.0-7.0-0.3,,0,0,0,0,1,6,3,0,0,7568,"<div><img src=""./visual stimuli-exp/grades/visualized_grades_context/visualized_excellent.png"" height = ""330""></div><p style=""margin: 8px 0px;"">Which examination sheet do you think is on the desk? Use the ""+"" and ""&ndash;"" buttons to distribute 10 coins across the likely examination sheets.</p>",,./visual stimuli-exp/grades/adjusted_grades/30_wrong.png,./visual stimuli-exp/grades/adjusted_grades/13_wrong.png,./visual stimuli-exp/grades/adjusted_grades/11_wrong.png,./visual stimuli-exp/grades/adjusted_grades/9_wrong.png,./visual stimuli-exp/grades/adjusted_grades/7_wrong.png,./visual stimuli-exp/grades/adjusted_grades/5_wrong.png,./visual stimuli-exp/grades/adjusted_grades/3_wrong.png,./visual stimuli-exp/grades/adjusted_grades/1_wrong.png,./visual stimuli-exp/grades/adjusted_grades/0_wrong.png,228777,15,html-coin-betting-response,,excellent
61,Condition 1,0.0-7.0-0.4,,0,0,0,3,7,0,0,0,0,7425,"<div><img src=""./visual stimuli-exp/grades/visualized_grades_context/visualized_good.png"" height = ""330""></div><p style=""margin: 8px 0px;"">Which examination sheet do you think is on the desk? Use the ""+"" and ""&ndash;"" buttons to distribute 10 coins across the likely examination sheets.</p>",,./visual stimuli-exp/grades/adjusted_grades/30_wrong.png,./visual stimuli-exp/grades/adjusted_grades/13_wrong.png,./visual stimuli-exp/grades/adjusted_grades/11_wrong.png,./visual stimuli-exp/grades/adjusted_grades/9_wrong.png,./visual stimuli-exp/grades/adjusted_grades/7_wrong.png,./visual stimuli-exp/grades/adjusted_grades/5_wrong.png,./visual stimuli-exp/grades/adjusted_grades/3_wrong.png,./visual stimuli-exp/grades/adjusted_grades/1_wrong.png,./visual stimuli-exp/grades/adjusted_grades/0_wrong.png,236207,16,html-coin-betting-response,,good
61,Condition 1,0.0-7.0-0.5,,0,0,0,0,0,2,8,0,0,5356,"<div><img src=""./visual stimuli-exp/grades/visualized_grades_context/visualized_perfect.png"" height = ""330""></div><p style=""margin: 8px 0px;"">Which examination sheet do you think is on the desk? Use the ""+"" and ""&ndash;"" buttons to distribute 10 coins across the likely examination sheets.</p>",,./visual stimuli-exp/grades/adjusted_grades/30_wrong.png,./visual stimuli-exp/grades/adjusted_grades/13_wrong.png,./visual stimuli-exp/grades/adjusted_grades/11_wrong.png,./visual stimuli-exp/grades/adjusted_grades/9_wrong.png,./visual stimuli-exp/grades/adjusted_grades/7_wrong.png,./visual stimuli-exp/grades/adjusted_grades/5_wrong.png,./visual stimuli-exp/grades/adjusted_grades/3_wrong.png,./visual stimuli-exp/grades/adjusted_grades/1_wrong.png,./visual stimuli-exp/grades/adjusted_grades/0_wrong.png,241568,17,html-coin-betting-response,,perfect
61,Condition 1,0.0-9.0-0.0,,0,0,0,0,0,0,1,2,7,13083,"<div><img src=""./visual stimuli-exp/clean/visualized_cleaness_context/visualized_spotless.png"" height = ""310""></div><p style=""margin: 8px 0px;"">Which window do you think the man is looking at? Use the ""+"" and ""&ndash;"" buttons to distribute 10 coins across the likely windows.</p>",,./visual stimuli-exp/clean/adjusted_cleaness/100-dirty.png,./visual stimuli-exp/clean/adjusted_cleaness/60-dirty-with-spots.png,./visual stimuli-exp/clean/adjusted_cleaness/45-dirty-with-spots.png,./visual stimuli-exp/clean/adjusted_cleaness/30-clean.png,./visual stimuli-exp/clean/adjusted_cleaness/15-clean.png,./visual stimuli-exp/clean/adjusted_cleaness/0-clean-spotless.png,./visual stimuli-exp/clean/adjusted_cleaness/0-spotless.png,./visual stimuli-exp/clean/adjusted_cleaness/0-spotless-light-2.png,./visual stimuli-exp/clean/adjusted_cleaness/0-spotless-light-4.png,261647,19,html-coin-betting-response,,spotless
61,Condition 1,0.0-9.0-0.1,,0,0,0,0,5,3,2,0,0,8645,"<div><img src=""./visual stimuli-exp/clean/visualized_cleaness_context/visualized_clean.png"" height = ""310""></div><p style=""margin: 8px 0px;"">Which window do you think the man is looking at? Use the ""+"" and ""&ndash;"" buttons to distribute 10 coins across the likely windows.</p>",,./visual stimuli-exp/clean/adjusted_cleaness/100-dirty.png,./visual stimuli-exp/clean/adjusted_cleaness/60-dirty-with-spots.png,./visual stimuli-exp/clean/adjusted_cleaness/45-dirty-with-spots.png,./visual stimuli-exp/clean/adjusted_cleaness/30-clean.png,./visual stimuli-exp/clean/adjusted_cleaness/15-clean.png,./visual stimuli-exp/clean/adjusted_cleaness/0-clean-spotless.png,./visual stimuli-exp/clean/adjusted_cleaness/0-spotless.png,./visual stimuli-exp/clean/adjusted_cleaness/0-spotless-light-2.png,./visual stimuli-exp/clean/adjusted_cleaness/0-spotless-light-4.png,270305,20,html-coin-betting-response,,clean
61,Condition 1,0.0-9.0-0.2,,0,0,1,4,5,0,0,0,0,11172,"<div><img src=""./visual stimuli-exp/clean/visualized_cleaness_context/visualized_cleanish.png"" height = ""310""></div><p style=""margin: 8px 0px;"">Which window do you think the man is looking at? Use the ""+"" and ""&ndash;"" buttons to distribute 10 coins across the likely windows.</p>",,./visual stimuli-exp/clean/adjusted_cleaness/100-dirty.png,./visual stimuli-exp/clean/adjusted_cleaness/60-dirty-with-spots.png,./visual stimuli-exp/clean/adjusted_cleaness/45-dirty-with-spots.png,./visual stimuli-exp/clean/adjusted_cleaness/30-clean.png,./visual stimuli-exp/clean/adjusted_cleaness/15-clean.png,./visual stimuli-exp/clean/adjusted_cleaness/0-clean-spotless.png,./visual stimuli-exp/clean/adjusted_cleaness/0-spotless.png,./visual stimuli-exp/clean/adjusted_cleaness/0-spotless-light-2.png,./visual stimuli-exp/clean/adjusted_cleaness/0-spotless-light-4.png,281481,21,html-coin-betting-response,,cleanish
61,Condition 1,0.0-9.0-0.3,,0,0,2,5,3,0,0,0,0,8444,"<div><img src=""./visual stimuli-exp/clean/visualized_cleaness_context/visualized_cleanish.png"" height = ""310""></div><p style=""margin: 8px 0px;"">Which window do you think the man is looking at? Use the ""+"" and ""&ndash;"" buttons to distribute 10 coins across the likely windows.</p>",,./visual stimuli-exp/clean/adjusted_cleaness/100-dirty.png,./visual stimuli-exp/clean/adjusted_cleaness/60-dirty-with-spots.png,./visual stimuli-exp/clean/adjusted_cleaness/45-dirty-with-spots.png,./visual stimuli-exp/clean/adjusted_cleaness/30-clean.png,./visual stimuli-exp/clean/adjusted_cleaness/15-clean.png,./visual stimuli-exp/clean/adjusted_cleaness/0-clean-spotless.png,./visual stimuli-exp/clean/adjusted_cleaness/0-spotless.png,./visual stimuli-exp/clean/adjusted_cleaness/0-spotless-light-2.png,./visual stimuli-exp/clean/adjusted_cleaness/0-spotless-light-4.png,289928,22,html-coin-betting-response,,cleanish
61,Condition 1,0.0-9.0-0.4,,0,0,0,0,5,2,3,0,0,8444,"<div><img src=""./visual stimuli-exp/clean/visualized_cleaness_context/visualized_clean.png"" height = ""310""></div><p style=""margin: 8px 0px;"">Which window do you think the man is looking at? Use the ""+"" and ""&ndash;"" buttons to distribute 10 coins across the likely windows.</p>",,./visual stimuli-exp/clean/adjusted_cleaness/100-dirty.png,./visual stimuli-exp/clean/adjusted_cleaness/60-dirty-with-spots.png,./visual stimuli-exp/clean/adjusted_cleaness/45-dirty-with-spots.png,./visual stimuli-exp/clean/adjusted_cleaness/30-clean.png,./visual stimuli-exp/clean/adjusted_cleaness/15-clean.png,./visual stimuli-exp/clean/adjusted_cleaness/0-clean-spotless.png,./visual stimuli-exp/clean/adjusted_cleaness/0-spotless.png,./visual stimuli-exp/clean/adjusted_cleaness/0-spotless-light-2.png,./visual stimuli-exp/clean/adjusted_cleaness/0-spotless-light-4.png,298376,23,html-coin-betting-response,,clean
61,Condition 1,0.0-9.0-0.5,,0,0,0,0,0,0,0,3,7,12837,"<div><img src=""./visual stimuli-exp/clean/visualized_cleaness_context/visualized_spotless.png"" height = ""310""></div><p style=""margin: 8px 0px;"">Which window do you think the man is looking at? Use the ""+"" and ""&ndash;"" buttons to distribute 10 coins across the likely windows.</p>",,./visual stimuli-exp/clean/adjusted_cleaness/100-dirty.png,./visual stimuli-exp/clean/adjusted_cleaness/60-dirty-with-spots.png,./visual stimuli-exp/clean/adjusted_cleaness/45-dirty-with-spots.png,./visual stimuli-exp/clean/adjusted_cleaness/30-clean.png,./visual stimuli-exp/clean/adjusted_cleaness/15-clean.png,./visual stimuli-exp/clean/adjusted_cleaness/0-clean-spotless.png,./visual stimuli-exp/clean/adjusted_cleaness/0-spotless.png,./visual stimuli-exp/clean/adjusted_cleaness/0-spotless-light-2.png,./visual stimuli-exp/clean/adjusted_cleaness/0-spotless-light-4.png,311217,24,html-coin-betting-response,,spotless
36,Condition 1,0.0-5.0-0.0,,0,0,0,1,2,3,4,0,0,38607,"<div><img src=""./visual stimuli-exp/temperature/visualized_temperature_context/visualized_warm.png"" height = ""270""></div><p style=""margin: 8px 0px;"">Which thermometer do you think is showing the temperature of the water in the cup? Use the ""+"" and ""&ndash;"" buttons to distribute 10 coins across the likely thermometers.</p>",,./visual stimuli-exp/temperature/adjusted_temperature/10.png,./visual stimuli-exp/temperature/adjusted_temperature/20.png,./visual stimuli-exp/temperature/adjusted_temperature/30.png,./visual stimuli-exp/temperature/adjusted_temperature/40.png,./visual stimuli-exp/temperature/adjusted_temperature/50.png,./visual stimuli-exp/temperature/adjusted_temperature/60.png,./visual stimuli-exp/temperature/adjusted_temperature/70.png,./visual stimuli-exp/temperature/adjusted_temperature/80.png,./visual stimuli-exp/temperature/adjusted_temperature/90.png,92083,5,html-coin-betting-response,,warm
36,Condition 1,0.0-5.0-0.1,,0,0,0,0,0,3,3,3,1,32899,"<div><img src=""./visual stimuli-exp/temperature/visualized_temperature_context/visualized_hot.png"" height = ""270""></div><p style=""margin: 8px 0px;"">Which thermometer do you think is showing the temperature of the water in the cup? Use the ""+"" and ""&ndash;"" buttons to distribute 10 coins across the likely thermometers.</p>",,./visual stimuli-exp/temperature/adjusted_temperature/10.png,./visual stimuli-exp/temperature/adjusted_temperature/20.png,./visual stimuli-exp/temperature/adjusted_temperature/30.png,./visual stimuli-exp/temperature/adjusted_temperature/40.png,./visual stimuli-exp/temperature/adjusted_temperature/50.png,./visual stimuli-exp/temperature/adjusted_temperature/60.png,./visual stimuli-exp/temperature/adjusted_temperature/70.png,./visual stimuli-exp/temperature/adjusted_temperature/80.png,./visual stimuli-exp/temperature/adjusted_temperature/90.png,124986,6,html-coin-betting-response,,hot
36,Condition 1,0.0-5.0-0.2,,0,0,0,0,0,2,4,4,0,41431,"<div><img src=""./visual stimuli-exp/temperature/visualized_temperature_context/visualized_scalding.png"" height = ""270""></div><p style=""margin: 8px 0px;"">Which thermometer do you think is showing the temperature of the water in the cup? Use the ""+"" and ""&ndash;"" buttons to distribute 10 coins across the likely thermometers.</p>",,./visual stimuli-exp/temperature/adjusted_temperature/10.png,./visual stimuli-exp/temperature/adjusted_temperature/20.png,./visual stimuli-exp/temperature/adjusted_temperature/30.png,./visual stimuli-exp/temperature/adjusted_temperature/40.png,./visual stimuli-exp/temperature/adjusted_temperature/50.png,./visual stimuli-exp/temperature/adjusted_temperature/60.png,./visual stimuli-exp/temperature/adjusted_temperature/70.png,./visual stimuli-exp/temperature/adjusted_temperature/80.png,./visual stimuli-exp/temperature/adjusted_temperature/90.png,166419,7,html-coin-betting-response,,scalding
36,Condition 1,0.0-5.0-0.3,,0,0,4,3,3,0,0,0,0,13055,"<div><img src=""./visual stimuli-exp/temperature/visualized_temperature_context/visualized_warm.png"" height = ""270""></div><p style=""margin: 8px 0px;"">Which thermometer do you think is showing the temperature of the water in the cup? Use the ""+"" and ""&ndash;"" buttons to distribute 10 coins across the likely thermometers.</p>",,./visual stimuli-exp/temperature/adjusted_temperature/10.png,./visual stimuli-exp/temperature/adjusted_temperature/20.png,./visual stimuli-exp/temperature/adjusted_temperature/30.png,./visual stimuli-exp/temperature/adjusted_temperature/40.png,./visual stimuli-exp/temperature/adjusted_temperature/50.png,./visual stimuli-exp/temperature/adjusted_temperature/60.png,./visual stimuli-exp/temperature/adjusted_temperature/70.png,./visual stimuli-exp/temperature/adjusted_temperature/80.png,./visual stimuli-exp/temperature/adjusted_temperature/90.png,179480,8,html-coin-betting-response,,warm
36,Condition 1,0.0-5.0-0.4,,0,0,0,0,1,3,4,2,0,16733,"<div><img src=""./visual stimuli-exp/temperature/visualized_temperature_context/visualized_scalding.png"" height = ""270""></div><p style=""margin: 8px 0px;"">Which thermometer do you think is showing the temperature of the water in the cup? Use the ""+"" and ""&ndash;"" buttons to distribute 10 coins across the likely thermometers.</p>",,./visual stimuli-exp/temperature/adjusted_temperature/10.png,./visual stimuli-exp/temperature/adjusted_temperature/20.png,./visual stimuli-exp/temperature/adjusted_temperature/30.png,./visual stimuli-exp/temperature/adjusted_temperature/40.png,./visual stimuli-exp/temperature/adjusted_temperature/50.png,./visual stimuli-exp/temperature/adjusted_temperature/60.png,./visual stimuli-exp/temperature/adjusted_temperature/70.png,./visual stimuli-exp/temperature/adjusted_temperature/80.png,./visual stimuli-exp/temperature/adjusted_temperature/90.png,196217,9,html-coin-betting-response,,scalding
36,Condition 1,0.0-5.0-0.5,,0,0,0,1,3,4,2,0,0,17656,"<div><img src=""./visual stimuli-exp/temperature/visualized_temperature_context/visualized_hot.png"" height = ""270""></div><p style=""margin: 8px 0px;"">Which thermometer do you think is showing the temperature of the water in the cup? Use the ""+"" and ""&ndash;"" buttons to distribute 10 coins across the likely thermometers.</p>",,./visual stimuli-exp/temperature/adjusted_temperature/10.png,./visual stimuli-exp/temperature/adjusted_temperature/20.png,./visual stimuli-exp/temperature/adjusted_temperature/30.png,./visual stimuli-exp/temperature/adjusted_temperature/40.png,./visual stimuli-exp/temperature/adjusted_temperature/50.png,./visual stimuli-exp/temperature/adjusted_temperature/60.png,./visual stimuli-exp/temperature/adjusted_temperature/70.png,./visual stimuli-exp/temperature/adjusted_temperature/80.png,./visual stimuli-exp/temperature/adjusted_temperature/90.png,213876,10,html-coin-betting-response,,hot
36,Condition 1,0.0-7.0-0.0,,0,0,0,0,2,4,2,1,1,31963,"<div><img src=""./visual stimuli-exp/grades/visualized_grades_context/visualized_good.png"" height = ""330""></div><p style=""margin: 8px 0px;"">Which examination sheet do you think is on the desk? Use the ""+"" and ""&ndash;"" buttons to distribute 10 coins across the likely examination sheets.</p>",,./visual stimuli-exp/grades/adjusted_grades/30_wrong.png,./visual stimuli-exp/grades/adjusted_grades/13_wrong.png,./visual stimuli-exp/grades/adjusted_grades/11_wrong.png,./visual stimuli-exp/grades/adjusted_grades/9_wrong.png,./visual stimuli-exp/grades/adjusted_grades/7_wrong.png,./visual stimuli-exp/grades/adjusted_grades/5_wrong.png,./visual stimuli-exp/grades/adjusted_grades/3_wrong.png,./visual stimuli-exp/grades/adjusted_grades/1_wrong.png,./visual stimuli-exp/grades/adjusted_grades/0_wrong.png,254917,12,html-coin-betting-response,,good
36,Condition 1,0.0-7.0-0.1,,0,0,0,0,0,1,4,4,1,12372,"<div><img src=""./visual stimuli-exp/grades/visualized_grades_context/visualized_excellent.png"" height = ""330""></div><p style=""margin: 8px 0px;"">Which examination sheet do you think is on the desk? Use the ""+"" and ""&ndash;"" buttons to distribute 10 coins across the likely examination sheets.</p>",,./visual stimuli-exp/grades/adjusted_grades/30_wrong.png,./visual stimuli-exp/grades/adjusted_grades/13_wrong.png,./visual stimuli-exp/grades/adjusted_grades/11_wrong.png,./visual stimuli-exp/grades/adjusted_grades/9_wrong.png,./visual stimuli-exp/grades/adjusted_grades/7_wrong.png,./visual stimuli-exp/grades/adjusted_grades/5_wrong.png,./visual stimuli-exp/grades/adjusted_grades/3_wrong.png,./visual stimuli-exp/grades/adjusted_grades/1_wrong.png,./visual stimuli-exp/grades/adjusted_grades/0_wrong.png,267294,13,html-coin-betting-response,,excellent
36,Condition 1,0.0-7.0-0.2,,0,0,0,0,0,0,0,1,9,8536,"<div><img src=""./visual stimuli-exp/grades/visualized_grades_context/visualized_perfect.png"" height = ""330""></div><p style=""margin: 8px 0px;"">Which examination sheet do you think is on the desk? Use the ""+"" and ""&ndash;"" buttons to distribute 10 coins across the likely examination sheets.</p>",,./visual stimuli-exp/grades/adjusted_grades/30_wrong.png,./visual stimuli-exp/grades/adjusted_grades/13_wrong.png,./visual stimuli-exp/grades/adjusted_grades/11_wrong.png,./visual stimuli-exp/grades/adjusted_grades/9_wrong.png,./visual stimuli-exp/grades/adjusted_grades/7_wrong.png,./visual stimuli-exp/grades/adjusted_grades/5_wrong.png,./visual stimuli-exp/grades/adjusted_grades/3_wrong.png,./visual stimuli-exp/grades/adjusted_grades/1_wrong.png,./visual stimuli-exp/grades/adjusted_grades/0_wrong.png,275833,14,html-coin-betting-response,,perfect
36,Condition 1,0.0-7.0-0.3,,0,0,0,0,0,0,0,1,9,6884,"<div><img src=""./visual stimuli-exp/grades/visualized_grades_context/visualized_perfect.png"" height = ""330""></div><p style=""margin: 8px 0px;"">Which examination sheet do you think is on the desk? Use the ""+"" and ""&ndash;"" buttons to distribute 10 coins across the likely examination sheets.</p>",,./visual stimuli-exp/grades/adjusted_grades/30_wrong.png,./visual stimuli-exp/grades/adjusted_grades/13_wrong.png,./visual stimuli-exp/grades/adjusted_grades/11_wrong.png,./visual stimuli-exp/grades/adjusted_grades/9_wrong.png,./visual stimuli-exp/grades/adjusted_grades/7_wrong.png,./visual stimuli-exp/grades/adjusted_grades/5_wrong.png,./visual stimuli-exp/grades/adjusted_grades/3_wrong.png,./visual stimuli-exp/grades/adjusted_grades/1_wrong.png,./visual stimuli-exp/grades/adjusted_grades/0_wrong.png,282721,15,html-coin-betting-response,,perfect
